ID,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
800,1776,Fossa,Singapore,2016,Ecuador,"Camino Verde P., Balao, Guayas",75,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,floral,,
801,1772,Fossa,Singapore,2016,Madagascar,"Akesson's E., Sambirano V.",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gummy,bland,sour,
877,1912,Friis Holm,Denmark,2016,Nicaragua,"Rugoso, Bad Fermentation",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,vegetal,herbs,raw,
909,1780,Fruition,U.S.A,2016,Costa rica,"Coto Brus, Heirloom, Batch 1",74,4,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oily,dried fruit,leather,
910,1780,Fruition,U.S.A,2016,Bolivia,"Wild Bolivian, Batch 2",74,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oily,tropical,,
928,1848,Glennmade,U.S.A,2016,Belize,"Toledo District, 2015 Harvest",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild strawberry,cocoa,,
932,1924,Goodnow Farms,U.S.A,2016,Guatemala,"Asochivite, batch 1005",77,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet edge,bright fruit,sour,
933,1924,Goodnow Farms,U.S.A,2016,Nicaragua,"El Carmen, batch 1003",77,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild molasses,rich,gateway,
934,1924,Goodnow Farms,U.S.A,2016,Mexico,"Almendra Blanca, batch 1004",77,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour off flavor,nutty,earthy,
939,1896,Green Bean to Bar,Japan,2016,Madagascar,Madagascar,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich,coffee,cherry,
986,1808,Harper Macaw,U.S.A,2016,Brazil,"Vale do Juliana, w/ nibs",85,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,powdery,rich,coffee,roasty
993,1876,Heilemann,Germany,2016,Peru,Peru,64,2.75,3,have_bean,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,powdery,vanilla,artificial,
997,1748,Heirloom Cacao Preservation (Brasstown),U.S.A,2016,Belize,"Maya Mtn, Moho R., Toledo D., 2015",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pungent raisin,metallic,,
998,1748,Heirloom Cacao Preservation (Fruition),U.S.A,2016,Costa rica,"Cota Brus, Terciopelo, 2015",74,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mostly earthy,mild dried fruit,,
1003,1744,Heirloom Cacao Preservation (Manoa),U.S.A,2016,U.s.a.,"O'ahu Island, Maunawili, Agri Research C., 2015",72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,astringent,smoke,cream,
1004,1744,Heirloom Cacao Preservation (Millcreek),U.S.A,2016,Ecuador,"Los Rios, Hacienda Limon, Orecao, 2015",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,,,
1005,1748,Heirloom Cacao Preservation (Mindo),U.S.A,2016,Ecuador,"Pinchincha, Mindo, Coop Nueva Esper., 2015",77,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong floral,black licorice,,
1006,1744,Heirloom Cacao Preservation (Zokoko),U.S.A,2016,Bolivia,"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",72,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dark berry,honey,cream,
1007,1744,Heirloom Cacao Preservation (Zokoko),U.S.A,2016,Bolivia,"Alto Beni, Upper Rio Beni, 2015",68,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,mild nutty & woody,,
1020,1712,Hogarth,New zealand,2016,Peru,Gran Blanco,66,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild caramel,honey,,
1021,1712,Hogarth,New zealand,2016,Dominican republic,Conacado,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,bitter,coffee,
1022,1712,Hogarth,New zealand,2016,Madagascar,Akesson's Estate,70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour,earthy,,
1023,1712,Hogarth,New zealand,2016,Venezuela,Carenero Superior,72,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,off notes,,
1039,1872,Holy Cacao,Israel,2016,Peru,Maranon,70,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour,raw,green,
1078,1788,Indah,India,2016,India,India (south),61,2.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour,sweet,rubber,
1149,1852,K'ul,U.S.A,2016,Brazil,"Bahia, Fazenda Camboa",70,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,mild flavors,,
1150,1852,K'ul,U.S.A,2016,Ecuador,"Los Rios, Hacienda Limon, Heirloom",70,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oranges,,,
1151,1840,K'ul,U.S.A,2016,Haiti,"Kafupbo, Petit Bourg, De Borgnes",70,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,vanilla,dairy,
1152,1852,K'ul,U.S.A,2016,Peru,"Maranon, Fortunato No. 4",70,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,astringent,unbalanced,off,
1200,1784,L'Amourette,U.S.A,2016,Nicaragua,Rugoso,80,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,grassy,roasty,
1214,1728,Letterpress,U.S.A,2016,Liberia,Liberia,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,black licorice,,
1222,1856,Lilla,Finland,2016,Madagascar,Madagascar,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet edge,bright fruit,off,
1276,1856,Malmo,Sweden,2016,Venezuela,Chuao,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,hammy,unrecognizable,,
1296,1844,Manufaktura Czekolady,Poland,2016,Nicaragua,Johe,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,basic,balanced,deep cocoa,
1297,1848,Manufaktura Czekolady,Poland,2016,Peru,Peru,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,roasty,,
1307,1896,Map Chocolate,U.S.A,2016,Vietnam,"Ben Tre, Surprise Valley",75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,sour,tart,
1312,1872,Marana,Peru,2016,Peru,Piura,70,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pungent,tangy,grapes,
1313,1884,Marana,Peru,2016,Peru,San Martin,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pungent,grapes,brownie,
1314,1884,Marana,Peru,2016,Peru,Cusco,70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,dirty,sour,
1315,1808,Marigold's Finest,Canada,2016,Blend,Cacao Nib Crunch,75,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,coffee,roasty,
1330,1836,Martin Mayer,Austria,2016,Colombia,Tumaco,74,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,mild floral,mild nutty,
1331,1836,Martin Mayer,Austria,2016,Haiti,Pisa,82,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,earthy,sweet edge,
1332,1836,Martin Mayer,Austria,2016,Bolivia,Alto Beni,76,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,pungent,off note,
1362,1728,Mayacama,U.S.A,2016,Dominican republic,Hispaniola,72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,sweet,earthy,
1428,1920,Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,sweet,earty,
1435,1880,Mission,Brazil,2016,Brazil,"Fazenda Camboa, Bahia",75,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,blackberry,acidic,
1451,1812,Monarque,Canada,2016,Dominican republic,Oko Caribe,72,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,spicy,cocoa,
1457,1900,Mutari,U.S.A,2016,Vietnam,"Tien Giang, batch 1 SRB",80,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,tart,molasses,
1458,1896,Mutari,U.S.A,2016,Dominican republic,"Oko Caribe, batch 1 SRB",71,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,sweet,earthy,
1459,1896,Mutari,U.S.A,2016,Tanzania,"Kokoa Kamili, batch 1 SRB",68,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,earthy,atypical,
1460,1900,Mutari,U.S.A,2016,Madagascar,"Ambanja, batch 1 SRB",68,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,molasses,gritty,
1509,1876,Nugali,Brazil,2016,Brazil,Fazenda Leolinda,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,banana,cocoa,
1519,1760,Ocho,New zealand,2016,Samoa,Sang Yum Coop,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,roasty,nutty,
1520,1760,Ocho,New zealand,2016,Samoa,Sang Yum Coop,100,2.75,1,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_not_sweetener_without_sugar,bitter,intense,nutty,
1536,1816,Omnom,Iceland,2016,Tanzania,"Kakao Kamili, Kilombero Valley",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,dried fruit,gateway,
1565,1848,Pacari,Ecuador,2016,Colombia,"Sierra Nevada, Tutu Iku",70,4,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,balanced,,
1578,1720,Palette de Bine,Canada,2016,Belize,Maya Mtn,72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strawberry,savory,,
1579,1720,Palette de Bine,Canada,2016,Guatemala,Lachua,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruity,off rubber,,
1584,1860,Pangea,Spain,2016,Fiji,Matasawalevu,76,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,bitter,spicy,
1595,1856,Parliament,U.S.A,2016,Tanzania,Kilombero Valley,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sour,earthy,roasty,
1631,1772,Pinellas,U.S.A,2016,Honduras,Wampusirpi Region,80,2.5,4,have_bean,have_not_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,banana,earthy ending,,
1649,1820,Potomac,U.S.A,2016,Dominican republic,"Oko Caribe, Duarte Province, 2016 H.",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dense,rich,nuanced,
1687,1872,Pump Street Bakery,U.k.,2016,Ecuador,"Chocoan Rainforest, Teroro Escondido, ESM",77,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,grain,deep cocoa,
1705,1800,Quetzalli (Wolter),Mexico,2016,Mexico,"Uranga, Lot 22032016",74,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,waxy,gritty,spicy,hammy
1706,1796,Quetzalli (Wolter),Mexico,2016,Mexico,"Mexico, Lot 28022016",70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,waxy,leather,
1710,1788,Raaka,U.S.A,2016,Peru,"Amazon Basin Blend- SMartin,Pangoa,nacional",70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pungent,green,citrus,
1717,1872,Raoul Boulanger,France,2016,Peru,Piura,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,cocoa,,
1736,1860,Ritual,U.S.A,2016,Ecuador,"Camino Verde P., Balao, 2015 harvest, batch8",75,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,bourbon,balanced,
1743,1844,Roasting Masters,South korea,2016,Costa rica,"La Dorado, light roast",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,intense,,
1744,1844,Roasting Masters,South korea,2016,Costa rica,"Tapanti, light roast",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,honey,slight sour,
1745,1844,Roasting Masters,South korea,2016,Costa rica,Maleku,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,coffee,intense,
1763,1748,Rogue,U.S.A,2016,Honduras,"La Masica, Batch 1, FHIA Research Center",75,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,robust,tart,roasty,
1824,1884,Shattell,Peru,2016,Peru,Tingo Maria,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,roasty,vegetal,
1839,1860,Sirene,Canada,2016,Ecuador,"Esmeraldas, Salazar Farm",73,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,spicy,,
1840,1788,Sirene,Canada,2016,Bolivia,Wild Bolivia,73,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,raisins,fudgey,
1841,1856,Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,basic cocoa,gateway,,
1854,1740,"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,ligt color,creamy,peanut,
1855,1740,"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,fruit,cocoa,
1856,1756,"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,apple,mild cherry,,
1857,1864,"Smooth Chocolator, The",Australia,2016,Australia,Australia,67,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,delicate,smooth,dairy,
1858,1908,"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gummy,fatty,earthy,
1859,1864,"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,molasses,off note,
1868,1812,Sol Cacao,U.S.A,2016,Ecuador,"Ecuador, Batch 1",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,simple,floral,earthy
1869,1840,Solkiki,U.k.,2016,Dominican republic,"Castillo, Hispaniola, unroasted",85,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,hammy,bitter,
1870,1840,Solkiki,U.k.,2016,Peru,"Maranon, Fortunato No. 4",68,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,sandy,pungent,
1872,1792,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,roasty,spicy,
1873,1796,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island w/ nibs,75,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,roasted,fresh nibs,
1922,1828,Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,honey,blackberry,
1923,1828,Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,evolves black pepper to citrus,,,
1924,1828,Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,banana,nutty,,
